datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered
16-01-2011 22:00,1,0,0,2,8.2,10.605,49,8.9981,2,19
16-01-2011 23:00,1,0,0,2,8.2,11.365,40,7.0015,0,18
17-01-2011 00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16
17-01-2011 01:00,1,1,0,2,8.2,9.85,44,12.998,1,15
17-01-2011 02:00,1,1,0,2,7.38,8.335,43,16.9979,0,8
17-01-2011 03:00,1,1,0,2,7.38,9.09,43,12.998,0,2
17-01-2011 04:00,1,1,0,2,7.38,9.85,43,8.9981,1,2
17-01-2011 05:00,1,1,0,2,7.38,9.85,43,11.0014,0,1
17-01-2011 06:00,1,1,0,2,7.38,9.09,43,12.998,0,5
17-01-2011 07:00,1,1,0,2,6.56,9.09,50,8.9981,4,9
17-01-2011 08:00,1,1,0,2,6.56,7.575,47,15.0013,3,30
17-01-2011 09:00,1,1,0,2,6.56,7.575,47,15.0013,8,39
17-01-2011 10:00,1,1,0,2,6.56,7.575,50,16.9979,7,50
17-01-2011 11:00,1,1,0,2,6.56,7.575,55,12.998,9,55
17-01-2011 12:00,1,1,0,2,7.38,9.85,47,8.9981,10,70
17-01-2011 13:00,1,1,0,2,7.38,9.85,47,8.9981,13,80
17-01-2011 14:00,1,1,0,2,7.38,10.605,43,7.0015,12,74
17-01-2011 15:00,1,1,0,2,8.2,10.605,47,11.0014,21,72
17-01-2011 16:00,1,1,0,2,8.2,10.605,47,11.0014,6,76
17-01-2011 17:00,1,1,0,1,8.2,9.85,51,12.998,4,67
17-01-2011 18:00,1,1,0,2,7.38,8.335,55,16.9979,7,85
17-01-2011 19:00,1,1,0,3,7.38,9.09,59,12.998,2,58
17-01-2011 20:00,1,1,0,3,6.56,7.575,80,12.998,4,29
17-01-2011 21:00,1,1,0,3,6.56,7.575,80,12.998,3,24
17-01-2011 22:00,1,1,0,3,5.74,6.06,93,16.9979,0,13
17-01-2011 23:00,1,1,0,3,6.56,6.82,86,19.0012,1,3
18-01-2011 12:00,1,0,1,2,8.2,9.09,86,22.0028,0,3
18-01-2011 13:00,1,0,1,2,8.2,9.85,86,15.0013,0,22
18-01-2011 14:00,1,0,1,2,9.02,11.365,80,11.0014,2,26
18-01-2011 15:00,1,0,1,2,9.02,11.365,87,11.0014,3,32
18-01-2011 16:00,1,0,1,2,9.02,11.365,87,12.998,0,61
18-01-2011 17:00,1,0,1,2,9.02,11.365,82,12.998,1,124
18-01-2011 18:00,1,0,1,2,9.02,11.365,80,11.0014,1,132
18-01-2011 19:00,1,0,1,2,9.02,11.365,80,8.9981,1,98
18-01-2011 20:00,1,0,1,2,9.02,13.635,87,0,0,83
18-01-2011 21:00,1,0,1,2,9.02,12.12,93,7.0015,0,41
18-01-2011 22:00,1,0,1,2,9.02,12.88,93,6.0032,0,33
18-01-2011 23:00,1,0,1,2,9.02,13.635,93,0,1,19
19-01-2011 00:00,1,0,1,2,9.02,13.635,93,0,0,3
19-01-2011 01:00,1,0,1,3,9.02,11.365,93,8.9981,1,6
19-01-2011 02:00,1,0,1,3,9.02,11.365,93,8.9981,0,3
19-01-2011 04:00,1,0,1,3,9.02,11.365,93,8.9981,1,1
19-01-2011 05:00,1,0,1,2,9.02,12.88,93,6.0032,0,7
19-01-2011 06:00,1,0,1,2,9.02,12.88,93,6.0032,0,32
19-01-2011 07:00,1,0,1,2,9.84,12.88,92,7.0015,1,89
19-01-2011 08:00,1,0,1,2,9.84,12.88,93,7.0015,1,196
19-01-2011 09:00,1,0,1,2,9.84,12.88,93,7.0015,2,107
19-01-2011 10:00,1,0,1,2,10.66,13.635,93,8.9981,1,46
19-01-2011 11:00,1,0,1,2,11.48,15.15,87,6.0032,5,47
19-01-2011 12:00,1,0,1,2,12.3,15.91,81,6.0032,5,65
19-01-2011 13:00,1,0,1,1,16.4,20.455,62,19.0012,11,67
19-01-2011 14:00,1,0,1,1,16.4,20.455,58,16.9979,7,68
19-01-2011 15:00,1,0,1,1,16.4,20.455,54,19.0012,4,78
19-01-2011 16:00,1,0,1,1,15.58,19.695,58,26.0027,10,94
19-01-2011 17:00,1,0,1,1,14.76,16.665,57,22.0028,7,190
19-01-2011 18:00,1,0,1,1,13.94,15.91,61,19.0012,5,156
19-01-2011 19:00,1,0,1,1,13.12,14.395,57,27.9993,4,108
19-01-2011 20:00,1,0,1,1,13.12,15.15,49,19.9995,2,74
19-01-2011 21:00,1,0,1,1,13.12,14.395,49,27.9993,4,55
19-01-2011 22:00,1,0,1,1,12.3,15.15,52,11.0014,6,53
19-01-2011 23:00,1,0,1,1,12.3,13.635,52,31.0009,1,27
20-01-2011 00:00,1,0,1,1,10.66,11.365,56,26.0027,5,8
20-01-2011 01:00,1,0,1,1,10.66,13.635,56,0,2,3
20-01-2011 02:00,1,0,1,1,10.66,13.635,56,0,0,2
20-01-2011 03:00,1,0,1,1,10.66,12.88,56,11.0014,0,1
20-01-2011 04:00,1,0,1,1,10.66,12.88,56,11.0014,0,1
20-01-2011 05:00,1,0,1,1,9.84,11.365,60,15.0013,0,6
20-01-2011 06:00,1,0,1,1,9.02,10.605,60,15.0013,0,35
20-01-2011 07:00,1,0,1,1,9.02,10.605,55,15.0013,1,100
20-01-2011 08:00,1,0,1,1,9.02,10.605,55,19.0012,2,247
20-01-2011 09:00,1,0,1,2,9.84,11.365,52,15.0013,3,140
20-01-2011 10:00,1,0,1,1,10.66,11.365,48,19.9995,1,56
20-01-2011 11:00,1,0,1,2,11.48,13.635,45,11.0014,5,63
20-01-2011 12:00,1,0,1,2,12.3,16.665,42,0,7,77
20-01-2011 13:00,1,0,1,2,11.48,14.395,45,7.0015,12,86
20-01-2011 14:00,1,0,1,2,12.3,15.15,45,8.9981,6,75
20-01-2011 15:00,1,0,1,2,13.12,15.91,45,12.998,8,62
20-01-2011 16:00,1,0,1,2,12.3,15.15,49,8.9981,8,83
20-01-2011 17:00,1,0,1,2,12.3,15.91,49,7.0015,8,207
20-01-2011 18:00,1,0,1,2,10.66,12.88,56,12.998,1,184
20-01-2011 19:00,1,0,1,1,10.66,11.365,56,22.0028,6,146
20-01-2011 20:00,1,0,1,2,10.66,12.12,60,19.0012,2,124
20-01-2011 21:00,1,0,1,2,9.84,11.365,60,16.9979,3,54
20-01-2011 22:00,1,0,1,2,9.84,10.605,65,19.0012,0,56
20-01-2011 23:00,1,0,1,2,9.84,10.605,65,22.0028,3,28
21-01-2011 00:00,1,0,1,2,9.84,11.365,70,16.9979,1,20
21-01-2011 01:00,1,0,1,2,9.84,11.365,70,16.9979,0,6
21-01-2011 02:00,1,0,1,3,9.84,12.12,75,11.0014,0,2
21-01-2011 03:00,1,0,1,3,9.02,10.605,80,19.9995,0,1
21-01-2011 04:00,1,0,1,2,9.02,12.88,87,6.0032,0,1
21-01-2011 05:00,1,0,1,1,9.84,9.85,60,27.9993,1,4
21-01-2011 06:00,1,0,1,1,9.02,10.605,55,16.9979,0,27
21-01-2011 07:00,1,0,1,1,8.2,9.09,51,19.0012,2,66
21-01-2011 08:00,1,0,1,1,8.2,9.09,47,22.0028,7,210
21-01-2011 09:00,1,0,1,1,8.2,9.09,51,23.9994,7,159
21-01-2011 10:00,1,0,1,1,8.2,8.335,47,31.0009,6,57
21-01-2011 11:00,1,0,1,1,9.02,9.09,41,31.0009,6,53
21-01-2011 12:00,1,0,1,1,9.02,9.09,27,39.0007,11,67
21-01-2011 13:00,1,0,1,1,8.2,7.575,21,39.0007,8,65
21-01-2011 14:00,1,0,1,1,8.2,7.575,25,35.0008,6,56
21-01-2011 15:00,1,0,1,1,6.56,6.06,26,30.0026,4,61
21-01-2011 16:00,1,0,1,1,6.56,6.82,26,23.9994,0,97
21-01-2011 17:00,1,0,1,1,5.74,6.06,28,23.9994,10,151
21-01-2011 18:00,1,0,1,1,4.92,6.06,30,16.9979,1,119
21-01-2011 19:00,1,0,1,1,4.92,5.305,30,22.0028,3,93
21-01-2011 20:00,1,0,1,1,4.1,3.79,33,27.9993,1,52
21-01-2011 21:00,1,0,1,1,3.28,3.79,38,19.0012,0,41
21-01-2011 22:00,1,0,1,1,2.46,1.515,41,26.0027,1,33
21-01-2011 23:00,1,0,1,1,2.46,2.275,38,22.0028,0,27
22-01-2011 00:00,1,0,0,1,1.64,1.515,45,16.9979,0,13
22-01-2011 01:00,1,0,0,2,1.64,0,41,26.0027,3,9
22-01-2011 02:00,1,0,0,2,1.64,1.515,41,16.9979,0,11
22-01-2011 03:00,1,0,0,2,1.64,1.515,41,19.0012,1,6
22-01-2011 04:00,1,0,0,2,0.82,0.76,48,19.9995,0,3
22-01-2011 06:00,1,0,0,2,0.82,1.515,44,15.0013,0,2
22-01-2011 07:00,1,0,0,1,0.82,0.76,44,19.0012,0,8
22-01-2011 08:00,1,0,0,1,0.82,0,44,22.0028,1,26
22-01-2011 09:00,1,0,0,1,1.64,1.515,41,16.9979,3,37
22-01-2011 10:00,1,0,0,2,1.64,3.03,41,11.0014,3,50
22-01-2011 11:00,1,0,0,2,2.46,3.79,38,8.9981,4,59
22-01-2011 12:00,1,0,0,2,2.46,5.305,38,7.0015,10,60
22-01-2011 13:00,1,0,0,1,3.28,8.335,35,0,12,72
22-01-2011 14:00,1,0,0,1,4.1,6.82,33,7.0015,11,64
22-01-2011 15:00,1,0,0,1,4.92,7.575,28,0,10,93
22-01-2011 16:00,1,0,0,1,4.92,6.82,28,12.998,11,72
22-01-2011 17:00,1,0,0,1,4.92,9.85,28,0,8,59
22-01-2011 18:00,1,0,0,1,3.28,4.545,35,12.998,0,54
22-01-2011 19:00,1,0,0,1,3.28,5.305,35,8.9981,6,53
22-01-2011 20:00,1,0,0,1,2.46,3.79,45,11.0014,1,44
22-01-2011 21:00,1,0,0,1,2.46,5.305,41,6.0032,0,39
22-01-2011 22:00,1,0,0,1,2.46,7.575,49,0,7,23
22-01-2011 23:00,1,0,0,1,1.64,3.79,57,7.0015,2,31
23-01-2011 00:00,1,0,0,1,1.64,3.79,57,7.0015,2,20
23-01-2011 01:00,1,0,0,1,1.64,3.79,57,7.0015,1,12
23-01-2011 02:00,1,0,0,1,0.82,3.03,62,8.9981,3,15
23-01-2011 03:00,1,0,0,1,0.82,3.03,62,8.9981,1,4
23-01-2011 05:00,1,0,0,2,1.64,3.79,57,7.0015,0,3
23-01-2011 06:00,1,0,0,2,1.64,3.79,57,7.0015,0,1
23-01-2011 07:00,1,0,0,1,3.28,5.305,58,11.0014,1,1
23-01-2011 08:00,1,0,0,1,2.46,3.79,62,11.0014,2,17
23-01-2011 09:00,1,0,0,1,4.1,3.79,54,23.9994,3,25
23-01-2011 10:00,1,0,0,1,5.74,5.305,46,26.0027,7,51
23-01-2011 11:00,1,0,0,1,5.74,6.82,43,15.0013,22,77
23-01-2011 12:00,1,0,0,1,6.56,6.06,37,31.0009,24,92
23-01-2011 13:00,1,0,0,1,5.74,5.305,33,26.0027,12,75
23-01-2011 14:00,1,0,0,1,6.56,6.82,28,23.9994,17,93
23-01-2011 15:00,1,0,0,1,6.56,6.82,28,23.9994,13,64
23-01-2011 16:00,1,0,0,1,6.56,6.82,26,22.0028,9,56
23-01-2011 17:00,1,0,0,1,5.74,5.305,26,26.0027,5,50
23-01-2011 18:00,1,0,0,1,4.92,6.06,30,16.9979,5,44
23-01-2011 19:00,1,0,0,1,4.92,6.06,30,19.0012,5,45
23-01-2011 20:00,1,0,0,1,4.1,5.305,36,16.9979,4,31
23-01-2011 21:00,1,0,0,1,4.1,5.305,36,12.998,5,20
23-01-2011 22:00,1,0,0,1,3.28,4.545,38,12.998,5,23
23-01-2011 23:00,1,0,0,1,2.46,3.03,41,15.0013,4,17
24-01-2011 00:00,1,0,1,1,2.46,3.03,41,12.998,0,7
24-01-2011 01:00,1,0,1,1,1.64,2.275,45,12.998,0,1
24-01-2011 03:00,1,0,1,1,1.64,1.515,45,16.9979,0,1
24-01-2011 04:00,1,0,1,1,0.82,3.03,48,8.9981,0,1
24-01-2011 05:00,1,0,1,1,0.82,3.03,48,8.9981,0,5
24-01-2011 06:00,1,0,1,1,0.82,3.79,48,6.0032,0,15
24-01-2011 07:00,1,0,1,1,0.82,6.06,48,0,5,79
24-01-2011 08:00,1,0,1,1,1.64,6.82,49,0,6,171
24-01-2011 09:00,1,0,1,1,2.46,7.575,41,0,4,98
24-01-2011 10:00,1,0,1,1,4.1,6.82,42,0,6,34
24-01-2011 11:00,1,0,1,1,4.1,6.06,46,8.9981,3,43
24-01-2011 12:00,1,0,1,2,4.92,6.82,42,12.998,11,52
24-01-2011 13:00,1,0,1,2,5.74,6.82,43,15.0013,6,54
24-01-2011 14:00,1,0,1,2,5.74,6.82,46,15.0013,2,43
24-01-2011 15:00,1,0,1,1,6.56,8.335,40,11.0014,7,50
24-01-2011 16:00,1,0,1,1,6.56,7.575,47,16.9979,4,66
24-01-2011 17:00,1,0,1,1,5.74,6.06,50,16.9979,6,178
24-01-2011 18:00,1,0,1,1,5.74,6.82,59,12.998,8,145
24-01-2011 19:00,1,0,1,1,5.74,7.575,54,11.0014,5,101
24-01-2011 20:00,1,0,1,1,5.74,6.82,59,12.998,1,80
24-01-2011 21:00,1,0,1,1,5.74,7.575,63,11.0014,6,53
24-01-2011 22:00,1,0,1,2,5.74,6.82,63,15.0013,3,32
24-01-2011 23:00,1,0,1,2,6.56,7.575,64,16.9979,3,21
25-01-2011 00:00,1,0,1,2,6.56,6.82,69,19.0012,3,6
25-01-2011 01:00,1,0,1,2,6.56,8.335,69,11.0014,0,5
25-01-2011 02:00,1,0,1,1,6.56,7.575,69,15.0013,0,2
25-01-2011 04:00,1,0,1,1,5.74,8.335,74,7.0015,0,1
25-01-2011 05:00,1,0,1,1,5.74,6.82,74,15.0013,0,9
25-01-2011 06:00,1,0,1,1,6.56,9.09,74,7.0015,1,35
25-01-2011 07:00,1,0,1,1,6.56,7.575,74,15.0013,5,103
25-01-2011 08:00,1,0,1,2,6.56,9.09,74,8.9981,5,233
25-01-2011 09:00,1,0,1,2,8.2,11.365,64,6.0032,10,134
25-01-2011 10:00,1,0,1,2,9.02,12.12,60,7.0015,6,49
25-01-2011 11:00,1,0,1,2,9.84,12.12,60,8.9981,6,55
25-01-2011 12:00,1,0,1,2,10.66,14.395,56,6.0032,21,85
25-01-2011 13:00,1,0,1,2,10.66,13.635,56,8.9981,21,72
25-01-2011 14:00,1,0,1,2,12.3,16.665,45,0,11,57
25-01-2011 15:00,1,0,1,2,13.12,17.425,42,0,21,63
25-01-2011 16:00,1,0,1,2,13.12,17.425,42,0,14,102
25-01-2011 17:00,1,0,1,1,12.3,16.665,45,0,14,208
25-01-2011 18:00,1,0,1,2,12.3,15.91,49,6.0032,7,218
25-01-2011 19:00,1,0,1,2,10.66,12.88,65,11.0014,13,133
25-01-2011 20:00,1,0,1,1,9.84,11.365,65,12.998,16,103
25-01-2011 21:00,1,0,1,1,9.84,11.365,65,12.998,5,40
25-01-2011 22:00,1,0,1,1,9.02,11.365,64,11.0014,4,49
25-01-2011 23:00,1,0,1,2,9.02,11.365,64,11.0014,3,37
26-01-2011 00:00,1,0,1,2,9.02,11.365,69,8.9981,3,14
26-01-2011 01:00,1,0,1,2,9.84,12.12,65,8.9981,0,5
26-01-2011 02:00,1,0,1,3,9.02,11.365,69,12.998,3,7
26-01-2011 05:00,1,0,1,3,8.2,9.09,86,19.0012,0,1
26-01-2011 06:00,1,0,1,3,8.2,9.09,86,19.0012,0,8
26-01-2011 07:00,1,0,1,3,9.02,10.605,87,19.9995,1,29
26-01-2011 08:00,1,0,1,3,9.02,10.605,87,19.9995,3,69
26-01-2011 09:00,1,0,1,3,9.02,10.605,87,19.9995,3,55
26-01-2011 10:00,1,0,1,3,9.02,10.605,93,19.0012,2,26
26-01-2011 11:00,1,0,1,3,9.02,9.85,93,22.0028,6,35
26-01-2011 12:00,1,0,1,3,9.02,9.85,93,22.0028,7,41
26-01-2011 13:00,1,0,1,3,9.02,9.85,93,22.0028,4,43
26-01-2011 14:00,1,0,1,3,9.02,9.85,93,23.9994,0,36
26-01-2011 15:00,1,0,1,3,9.02,9.09,93,31.0009,1,42
26-01-2011 16:00,1,0,1,4,9.02,9.85,93,22.0028,1,35
26-01-2011 17:00,1,0,1,3,8.2,9.09,93,23.9994,0,26
27-01-2011 16:00,1,0,1,1,9.02,11.365,55,12.998,1,23
27-01-2011 17:00,1,0,1,1,9.02,12.12,55,7.0015,2,82
27-01-2011 18:00,1,0,1,1,8.2,11.365,69,6.0032,3,101
27-01-2011 19:00,1,0,1,1,8.2,11.365,69,6.0032,3,76
27-01-2011 20:00,1,0,1,1,7.38,10.605,74,6.0032,4,55
27-01-2011 21:00,1,0,1,1,7.38,10.605,74,6.0032,2,36
27-01-2011 22:00,1,0,1,1,7.38,10.605,74,6.0032,0,27
27-01-2011 23:00,1,0,1,1,7.38,9.85,80,11.0014,0,16
28-01-2011 00:00,1,0,1,2,8.2,10.605,75,8.9981,0,9
28-01-2011 01:00,1,0,1,2,8.2,10.605,75,8.9981,1,2
28-01-2011 02:00,1,0,1,2,8.2,10.605,75,11.0014,0,2
28-01-2011 03:00,1,0,1,2,8.2,11.365,75,7.0015,1,0
28-01-2011 05:00,1,0,1,2,7.38,10.605,80,7.0015,0,4
28-01-2011 06:00,1,0,1,2,7.38,9.85,80,8.9981,0,16
28-01-2011 07:00,1,0,1,2,6.56,9.85,86,6.0032,2,58
28-01-2011 08:00,1,0,1,2,6.56,9.85,86,6.0032,2,155
28-01-2011 09:00,1,0,1,3,7.38,10.605,86,6.0032,6,95
28-01-2011 10:00,1,0,1,3,7.38,10.605,86,7.0015,0,49
28-01-2011 11:00,1,0,1,3,7.38,10.605,93,7.0015,0,30
28-01-2011 12:00,1,0,1,3,7.38,10.605,93,7.0015,1,28
28-01-2011 13:00,1,0,1,3,7.38,10.605,93,7.0015,0,31
28-01-2011 14:00,1,0,1,3,9.02,13.635,80,0,2,36
28-01-2011 15:00,1,0,1,2,8.2,12.88,86,0,1,40
28-01-2011 16:00,1,0,1,1,9.02,13.635,80,0,10,70
28-01-2011 17:00,1,0,1,1,9.84,12.12,75,8.9981,2,147
28-01-2011 18:00,1,0,1,1,9.84,11.365,75,12.998,2,107
28-01-2011 19:00,1,0,1,2,9.84,12.12,75,8.9981,5,84
28-01-2011 20:00,1,0,1,2,9.84,11.365,70,12.998,1,61
28-01-2011 21:00,1,0,1,2,9.02,11.365,75,8.9981,1,57
28-01-2011 22:00,1,0,1,1,9.84,10.605,65,23.9994,0,26
28-01-2011 23:00,1,0,1,1,9.84,11.365,60,15.0013,1,22
29-01-2011 00:00,1,0,0,1,9.02,9.85,64,23.9994,2,26
29-01-2011 01:00,1,0,0,1,9.02,11.365,64,12.998,0,20
29-01-2011 02:00,1,0,0,1,9.02,11.365,64,11.0014,0,15
29-01-2011 03:00,1,0,0,1,8.2,10.605,64,8.9981,3,5
29-01-2011 04:00,1,0,0,1,6.56,9.09,69,7.0015,1,2
29-01-2011 06:00,1,0,0,1,6.56,9.09,64,8.9981,0,2
29-01-2011 07:00,1,0,0,1,6.56,9.09,59,7.0015,1,4
29-01-2011 08:00,1,0,0,1,7.38,9.85,55,11.0014,3,31
29-01-2011 09:00,1,0,0,1,7.38,10.605,59,6.0032,0,34
29-01-2011 10:00,1,0,0,2,7.38,10.605,64,7.0015,4,51
29-01-2011 11:00,1,0,0,2,7.38,9.85,64,8.9981,4,60
29-01-2011 12:00,1,0,0,2,8.2,9.85,59,12.998,12,66
29-01-2011 13:00,1,0,0,2,9.02,11.365,55,11.0014,9,56
29-01-2011 14:00,1,0,0,2,9.02,11.365,60,8.9981,10,89
29-01-2011 15:00,1,0,0,1,9.02,10.605,69,16.9979,22,98
29-01-2011 16:00,1,0,0,1,9.84,12.12,60,11.0014,19,88
29-01-2011 17:00,1,0,0,1,9.84,14.395,60,0,9,82
29-01-2011 18:00,1,0,0,1,9.02,11.365,69,8.9981,9,59
29-01-2011 19:00,1,0,0,2,9.02,10.605,69,16.9979,6,52
29-01-2011 20:00,1,0,0,1,7.38,10.605,74,6.0032,1,42
29-01-2011 21:00,1,0,0,1,7.38,10.605,74,6.0032,1,35
29-01-2011 22:00,1,0,0,1,6.56,9.85,80,6.0032,4,28
29-01-2011 23:00,1,0,0,1,6.56,9.85,80,6.0032,3,30
30-01-2011 00:00,1,0,0,1,6.56,9.09,80,7.0015,0,33
30-01-2011 01:00,1,0,0,1,5.74,10.605,80,0,7,22
30-01-2011 02:00,1,0,0,1,6.56,11.365,80,0,1,10
30-01-2011 03:00,1,0,0,1,5.74,10.605,93,0,1,7
30-01-2011 04:00,1,0,0,1,5.74,10.605,93,0,0,1
30-01-2011 05:00,1,0,0,1,5.74,10.605,86,0,0,3
30-01-2011 07:00,1,0,0,1,5.74,10.605,86,0,0,3
30-01-2011 08:00,1,0,0,2,5.74,10.605,86,0,1,11
30-01-2011 09:00,1,0,0,2,6.56,11.365,80,0,4,34
30-01-2011 10:00,1,0,0,2,7.38,12.12,80,0,7,57
30-01-2011 11:00,1,0,0,1,9.02,13.635,75,0,9,50
30-01-2011 12:00,1,0,0,1,12.3,15.91,52,7.0015,10,87
30-01-2011 13:00,1,0,0,1,11.48,14.395,61,7.0015,13,71
30-01-2011 14:00,1,0,0,1,11.48,15.15,61,6.0032,18,104
30-01-2011 15:00,1,0,0,1,12.3,16.665,56,0,14,95
30-01-2011 16:00,1,0,0,1,12.3,16.665,56,0,19,104
30-01-2011 17:00,1,0,0,1,12.3,14.395,56,12.998,6,71
30-01-2011 18:00,1,0,0,1,10.66,12.88,65,11.0014,8,57
30-01-2011 19:00,1,0,0,1,10.66,12.88,65,12.998,9,46
30-01-2011 20:00,1,0,0,2,10.66,13.635,65,7.0015,3,30
30-01-2011 21:00,1,0,0,2,9.84,12.12,70,11.0014,3,25
30-01-2011 22:00,1,0,0,2,9.84,11.365,70,12.998,2,19
30-01-2011 23:00,1,0,0,2,9.84,10.605,65,19.0012,5,16
31-01-2011 00:00,1,0,1,2,9.84,11.365,65,15.0013,1,6
31-01-2011 01:00,1,0,1,1,9.02,10.605,64,16.9979,2,5
31-01-2011 02:00,1,0,1,1,9.02,11.365,64,12.998,0,1
31-01-2011 03:00,1,0,1,1,9.02,11.365,64,12.998,0,2
31-01-2011 04:00,1,0,1,1,8.2,9.85,59,15.0013,0,2
31-01-2011 05:00,1,0,1,1,7.38,8.335,64,19.0012,0,8
31-01-2011 06:00,1,0,1,1,6.56,6.82,69,22.0028,0,37
31-01-2011 07:00,1,0,1,2,6.56,6.82,64,19.0012,1,71
31-01-2011 08:00,1,0,1,2,6.56,6.82,59,19.0012,3,182
31-01-2011 09:00,1,0,1,2,6.56,6.82,59,19.9995,0,112
31-01-2011 10:00,1,0,1,2,6.56,7.575,59,12.998,1,68
31-01-2011 11:00,1,0,1,2,6.56,7.575,59,12.998,2,46
31-01-2011 12:00,1,0,1,2,7.38,10.605,55,7.0015,6,62
31-01-2011 13:00,1,0,1,2,6.56,11.365,59,0,2,52
31-01-2011 14:00,1,0,1,2,7.38,9.85,55,8.9981,1,85
31-01-2011 15:00,1,0,1,2,6.56,9.09,59,8.9981,3,41
31-01-2011 16:00,1,0,1,2,6.56,9.09,56,12.998,3,83
31-01-2011 17:00,1,0,1,2,6.56,7.575,59,12.998,6,155
31-01-2011 18:00,1,0,1,2,6.56,7.575,55,15.0013,3,153
31-01-2011 19:00,1,0,1,1,12.3,15.91,61,7.0015,3,108
31-01-2011 20:00,1,0,1,3,6.56,8.335,59,11.0014,0,78
31-01-2011 21:00,1,0,1,3,6.56,9.85,59,6.0032,3,53
31-01-2011 22:00,1,0,1,2,6.56,9.09,59,7.0015,0,34
31-01-2011 23:00,1,0,1,2,6.56,9.85,64,6.0032,2,15
01-02-2011 00:00,1,0,1,2,6.56,9.09,64,7.0015,2,6
01-02-2011 01:00,1,0,1,2,6.56,9.09,69,7.0015,0,3
01-02-2011 02:00,1,0,1,2,6.56,11.365,69,0,0,2
01-02-2011 03:00,1,0,1,2,6.56,11.365,69,0,0,2
01-02-2011 05:00,1,0,1,3,5.74,10.605,93,0,0,3
01-02-2011 06:00,1,0,1,3,5.74,10.605,93,0,0,22
01-02-2011 07:00,1,0,1,3,6.56,11.365,93,0,0,52
01-02-2011 08:00,1,0,1,3,6.56,11.365,93,0,3,132
01-02-2011 09:00,1,0,1,2,6.56,11.365,93,0,2,114
01-02-2011 10:00,1,0,1,2,6.56,11.365,93,0,0,47
01-02-2011 11:00,1,0,1,2,7.38,12.12,86,0,2,49
01-02-2011 12:00,1,0,1,2,8.2,12.88,86,0,2,53
01-02-2011 13:00,1,0,1,2,8.2,12.88,86,0,3,49
01-02-2011 14:00,1,0,1,2,9.02,12.88,80,6.0032,5,49
01-02-2011 15:00,1,0,1,2,9.84,14.395,75,0,7,45
01-02-2011 16:00,1,0,1,2,9.84,12.12,75,8.9981,3,61
01-02-2011 17:00,1,0,1,2,9.84,14.395,75,0,4,172
01-02-2011 18:00,1,0,1,2,9.84,12.88,81,7.0015,3,165
01-02-2011 19:00,1,0,1,2,9.84,12.12,81,8.9981,3,105
01-02-2011 20:00,1,0,1,2,9.02,11.365,87,8.9981,5,69
01-02-2011 21:00,1,0,1,2,9.02,11.365,87,8.9981,0,64
01-02-2011 22:00,1,0,1,2,9.02,12.88,87,6.0032,2,34
01-02-2011 23:00,1,0,1,3,8.2,9.85,93,12.998,1,15
02-02-2011 00:00,1,0,1,3,9.02,12.12,93,7.0015,0,2
02-02-2011 01:00,1,0,1,3,9.02,11.365,93,12.998,0,3
02-02-2011 02:00,1,0,1,3,9.02,11.365,93,8.9981,4,0
02-02-2011 03:00,1,0,1,3,9.02,11.365,93,8.9981,0,1
02-02-2011 04:00,1,0,1,3,9.02,10.605,93,19.0012,0,1
02-02-2011 05:00,1,0,1,3,9.02,12.12,93,7.0015,0,3
02-02-2011 06:00,1,0,1,3,9.02,12.12,93,7.0015,1,17
02-02-2011 07:00,1,0,1,3,9.02,10.605,93,15.0013,1,48
02-02-2011 08:00,1,0,1,3,9.02,10.605,93,15.0013,1,154
02-02-2011 09:00,1,0,1,2,9.84,12.88,93,6.0032,4,119
02-02-2011 10:00,1,0,1,2,9.02,13.635,100,0,2,59
02-02-2011 11:00,1,0,1,2,9.84,11.365,93,12.998,5,47
02-02-2011 12:00,1,0,1,2,9.84,11.365,93,15.0013,3,61
02-02-2011 13:00,1,0,1,1,13.94,16.665,93,11.0014,1,74
02-02-2011 14:00,1,0,1,1,15.58,19.695,82,26.0027,2,61
02-02-2011 15:00,1,0,1,1,15.58,19.695,76,22.0028,10,66
02-02-2011 16:00,1,0,1,1,14.76,16.665,71,19.9995,8,95
02-02-2011 17:00,1,0,1,1,14.76,15.91,53,35.0008,7,183
02-02-2011 18:00,1,0,1,1,13.94,14.395,42,36.9974,7,175
02-02-2011 19:00,1,0,1,1,11.48,12.12,45,32.9975,3,88
02-02-2011 20:00,1,0,1,1,9.84,9.85,48,36.9974,4,71
02-02-2011 21:00,1,0,1,1,9.02,9.85,47,22.0028,1,62
02-02-2011 22:00,1,0,1,1,9.02,10.605,44,16.9979,5,35
02-02-2011 23:00,1,0,1,1,8.2,8.335,44,30.0026,3,29
03-02-2011 00:00,1,0,1,1,8.2,8.335,40,30.0026,1,11
03-02-2011 01:00,1,0,1,1,8.2,7.575,44,35.0008,0,5
03-02-2011 02:00,1,0,1,1,7.38,8.335,43,16.9979,0,2
03-02-2011 03:00,1,0,1,1,7.38,8.335,43,16.9979,0,1
03-02-2011 05:00,1,0,1,1,6.56,6.82,50,19.9995,0,2
03-02-2011 06:00,1,0,1,1,6.56,6.82,43,23.9994,0,39
03-02-2011 07:00,1,0,1,1,5.74,6.06,50,22.0028,1,86
